,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
619,4674501,HM272545,04-05-2006 12:25,066XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,TRUE,FALSE,832,8,15,66,14,1161519,1860468,2006,04/15/2016 08:55:02 AM,41.77279778,-87.68346828,"(41.77279778, -87.683468276)"
620,4674502,HM274802,04-06-2006 04:00,016XX E 92ND PL,0935,MOTOR VEHICLE THEFT,"THEFT/RECOVERY: TRUCK,BUS,MHOME",STREET,FALSE,FALSE,413,4,8,48,07,1188784,1843972,2006,04/15/2016 08:55:02 AM,41.7269224,-87.58404955,"(41.726922396, -87.584049551)"
621,4674504,HM276349,04-01-2006 20:00,011XX W VAN BUREN ST,0560,ASSAULT,SIMPLE,GAS STATION,TRUE,FALSE,1213,12,2,28,08A,1168551,1898323,2006,04/15/2016 08:55:02 AM,41.87652702,-87.65659776,"(41.876527017, -87.656597758)"
622,4674506,HM275387,04-06-2006 02:30,057XX N ARTESIAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2011,20,40,2,05,1158955,1938075,2006,04/15/2016 08:55:02 AM,41.98581145,-87.69073723,"(41.985811451, -87.690737225)"
623,4674507,HM273974,04-05-2006 18:00,017XX S DESPLAINES ST,0810,THEFT,OVER $500,STREET,FALSE,FALSE,1233,12,25,31,06,1172337,1891729,2006,04/15/2016 08:55:02 AM,41.85834985,-87.64289162,"(41.858349849, -87.642891622)"
624,4674508,HM274666,04-05-2006 15:00,022XX S AVERS AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1013,10,22,30,05,1151059,1888840,2006,04/15/2016 08:55:02 AM,41.85086506,-87.72107129,"(41.850865064, -87.721071293)"
625,4674509,HM208512,03-01-2006 21:12,028XX N KEDZIE AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,1411,14,35,21,18,1154555,1918639,2006,04/15/2016 08:55:02 AM,41.93256728,-87.70744239,"(41.932567277, -87.707442389)"
626,4674511,HM275070,04-06-2006 11:25,056XX N WESTERN AVE,0890,THEFT,FROM BUILDING,OTHER,TRUE,FALSE,2011,20,40,2,06,1159307,1937409,2006,04/15/2016 08:55:02 AM,41.98397667,-87.689461,"(41.983976665, -87.689461)"
627,4674512,HM276616,04-06-2006 23:00,061XX S KILBOURN AVE,0810,THEFT,OVER $500,STREET,FALSE,FALSE,813,8,13,65,06,1147428,1863415,2006,04/15/2016 08:55:02 AM,41.78116541,-87.73504765,"(41.781165409, -87.735047646)"
628,4674513,HM274463,04-06-2006 00:05,011XX N AUSTIN BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1511,15,29,25,08B,1136157,1907029,2006,04/15/2016 08:55:02 AM,41.90105672,-87.77533152,"(41.901056721, -87.775331523)"
629,4674514,HM274821,04-06-2006 01:00,038XX W 63RD ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,TRUE,FALSE,823,8,13,65,05,1151956,1862558,2006,04/15/2016 08:55:02 AM,41.77872602,-87.71846929,"(41.778726016, -87.718469289)"
630,4674515,HM125252,01/15/2006 03:33:06 AM,075XX S SAGINAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,421,4,7,43,07,1195236,1855438,2006,04/15/2016 08:55:02 AM,41.75822949,-87.5600381,"(41.758229489, -87.560038096)"
631,4674517,HM273746,04-05-2006 05:00,025XX E 93RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,FALSE,FALSE,423,4,7,48,07,1194542,1843786,2006,04/15/2016 08:55:02 AM,41.72627252,-87.56296377,"(41.726272522, -87.562963774)"
632,4674518,HM208651,03-02-2006 01:03,036XX W SCHUBERT AVE,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,STREET,TRUE,FALSE,2524,25,35,22,22,1151838,1917718,2006,04/15/2016 08:55:02 AM,41.93009397,-87.71745144,"(41.930093971, -87.717451435)"
633,4674520,HM269591,04-03-2006 16:40,006XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,1131,11,24,26,08B,1147152,1896791,2006,04/15/2016 08:55:02 AM,41.87275915,-87.73520763,"(41.872759147, -87.735207626)"
634,4674521,HM274451,04-05-2006 23:30,057XX W SUPERIOR ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,1511,15,29,25,26,1138026,1904422,2006,04/15/2016 08:55:02 AM,41.89386923,-87.76852946,"(41.893869226, -87.768529462)"
635,4674522,HM273660,04-05-2006 16:33,023XX W PETERSON AVE,0460,BATTERY,SIMPLE,GAS STATION,TRUE,FALSE,2413,24,40,2,08B,1159818,1939803,2006,04/15/2016 08:55:02 AM,41.99053534,-87.68751523,"(41.99053534, -87.687515227)"
636,4674523,HM274873,04-06-2006 09:20,012XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1224,12,2,28,06,1165916,1894587,2006,04/15/2016 08:55:02 AM,41.86633173,-87.66637917,"(41.866331725, -87.666379171)"
637,4674524,HM268883,03/31/2006 01:30:00 PM,007XX N CENTRAL AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1511,15,29,25,08B,1138896,1904260,2006,04/15/2016 08:55:02 AM,41.89340892,-87.76533813,"(41.893408918, -87.765338129)"
638,4674527,HM275006,04-05-2006 16:00,033XX W 62ND PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,823,8,15,66,07,1155261,1862990,2006,04/15/2016 08:55:02 AM,41.779846,-87.70634124,"(41.779846002, -87.706341242)"
639,4674528,HM275085,04-06-2006 10:10,058XX W AUGUSTA BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1511,15,29,25,03,1136923,1906063,2006,04/15/2016 08:55:02 AM,41.89839219,-87.77254109,"(41.89839219, -87.772541089)"
640,4674529,HM269917,03-07-2006 10:00,0000X N WABASH AVE,0583,STALKING,CYBERSTALKING,SMALL RETAIL STORE,FALSE,FALSE,122,1,42,32,08A,1176805,1900581,2006,04/15/2016 08:55:02 AM,41.88254051,-87.62622374,"(41.882540513, -87.626223735)"
641,4674530,HM188623,02/18/2006 09:04:40 PM,035XX W DIVISION ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1422,14,26,23,26,1152426,1907762,2006,04/15/2016 08:55:02 AM,41.90276222,-87.71555421,"(41.902762215, -87.715554212)"
642,4674531,HM266468,04-01-2006 21:36,069XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,733,7,17,68,14,1171829,1858933,2006,04/15/2016 08:55:02 AM,41.76836556,-87.64571954,"(41.768365556, -87.645719535)"
643,4674532,HM270322,04-03-2006 23:10,036XX W DIVISION ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1112,11,27,23,08B,1151661,1907748,2006,04/15/2016 08:55:02 AM,41.90273888,-87.71836458,"(41.902738881, -87.718364581)"
644,4674534,HM274425,04-05-2006 21:00,015XX W SUMMERDALE AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2012,20,40,77,06,1164940,1935610,2006,04/15/2016 08:55:02 AM,41.97892208,-87.66879508,"(41.978922083, -87.668795076)"
645,4674536,HM265368,04-01-2006 09:53,068XX S PERRY AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,722,7,6,69,26,1176577,1859663,2006,04/15/2016 08:55:02 AM,41.77026328,-87.62829397,"(41.770263276, -87.628293973)"
646,4674537,HM275271,04-05-2006 15:30,017XX W PRATT BLVD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,TRUE,FALSE,2432,24,49,1,04B,1163297,1945214,2006,04/15/2016 08:55:02 AM,42.00531057,-87.67456559,"(42.005310568, -87.674565587)"
647,4674538,HM275858,04-06-2006 18:00,056XX N RIDGE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,2013,20,48,77,06,1167084,1937517,2006,04/15/2016 08:55:02 AM,41.98410903,-87.66085538,"(41.984109031, -87.660855375)"
648,4674540,HM275740,04-06-2006 15:30,009XX W THORNDALE AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2433,24,48,77,08B,1168693,1939717,2006,04/15/2016 08:55:02 AM,41.99011106,-87.65487365,"(41.990111061, -87.654873648)"
649,4674542,HM272163,04-04-2006 15:45,108XX S AVENUE H,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,432,4,10,52,08B,1202852,1833790,2006,04/15/2016 08:55:02 AM,41.69863461,-87.53286469,"(41.698634611, -87.532864687)"
650,4674543,HM275749,04-06-2006 15:00,016XX W JACKSON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1211,12,2,28,14,1165476,1898692,2006,04/15/2016 08:55:02 AM,41.87760556,-87.66787762,"(41.87760556, -87.667877617)"
651,4674547,HM188624,02/18/2006 08:40:00 PM,060XX S DR MARTIN LUTHER KING JR DR,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,311,3,20,40,16,1179954,1865151,2006,04/15/2016 08:55:02 AM,41.78524626,-87.61574751,"(41.785246261, -87.615747505)"
652,4674548,HM265388,03-07-2006 17:00,057XX S PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,FALSE,FALSE,715,7,15,67,05,1165989,1866695,2006,04/15/2016 08:55:02 AM,41.7897916,-87.66690548,"(41.789791604, -87.666905479)"
653,4674550,HM266498,04-01-2006 22:14,004XX W 57TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,711,7,20,68,08B,1174212,1866808,2006,04/15/2016 08:55:02 AM,41.78992282,-87.63675089,"(41.78992282, -87.636750893)"
654,4674551,HM188627,02/18/2006 08:25:00 PM,054XX S PRAIRIE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,232,2,3,40,16,1178963,1869107,2006,04/15/2016 08:55:02 AM,41.79612454,-87.61926045,"(41.79612454, -87.619260451)"
655,4674552,HM274019,04-05-2006 14:50,002XX N PINE AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1523,15,28,25,08B,1139458,1901169,2006,04/15/2016 08:55:02 AM,41.8849166,-87.76334948,"(41.884916598, -87.76334948)"
656,4674553,HM275300,04-06-2006 13:25,053XX N BROADWAY,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,06,1167347,1935654,2006,04/15/2016 08:55:02 AM,41.97899124,-87.65994197,"(41.978991238, -87.659941972)"
657,4674555,HM271379,04-04-2006 06:00,051XX S MAY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,934,9,16,61,07,1169523,1870742,2006,04/15/2016 08:55:02 AM,41.80082113,-87.65383005,"(41.800821127, -87.653830052)"
658,4674557,HM265418,04-01-2006 10:00,055XX S WINCHESTER AVE,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,715,7,15,67,08B,1164301,1867924,2006,04/15/2016 08:55:02 AM,41.79319987,-87.67306028,"(41.793199873, -87.673060283)"
659,4674558,HM276377,03/26/2006 04:30:00 PM,049XX W OHIO ST,0820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1532,15,37,25,06,1143344,1903540,2006,04/15/2016 08:55:02 AM,41.89135119,-87.74902,"(41.891351191, -87.749020004)"
660,4674559,HM272305,04-04-2006 21:40,079XX S ESSEX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,422,4,7,46,08B,1194233,1852877,2006,04/15/2016 08:55:02 AM,41.75122659,-87.56379787,"(41.751226587, -87.563797873)"
661,4674560,HM185353,02/16/2006 10:09:00 PM,036XX S FEDERAL ST,2024,NARCOTICS,POSS: HEROIN(WHITE),CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,FALSE,211,2,3,35,18,1176227,1880781,2006,04/15/2016 08:55:02 AM,41.82822098,-87.62894258,"(41.828220982, -87.628942582)"
662,4674561,HM188628,02/18/2006 09:16:14 PM,041XX N NARRAGANSETT AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1624,16,38,15,18,1132957,1926654,2006,04/15/2016 08:55:02 AM,41.95496655,-87.78662598,"(41.954966547, -87.78662598)"
663,4674562,HM267831,04-02-2006 18:19,089XX S BLACKSTONE AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,STREET,FALSE,FALSE,413,4,8,48,08B,1187678,1845968,2006,04/15/2016 08:55:02 AM,41.73242598,-87.5880376,"(41.732425977, -87.588037599)"
664,4674564,HM275634,04-06-2006 14:50,048XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,2031,20,47,4,06,1159566,1931867,2006,04/15/2016 08:55:02 AM,41.96876382,-87.68866183,"(41.968763818, -87.688661831)"
665,4674565,HM276628,04-07-2006 00:00,024XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1413,14,26,22,14,1153299,1916023,2006,04/15/2016 08:55:02 AM,41.92541383,-87.71212773,"(41.925413829, -87.712127725)"
666,4674567,HM275590,04-06-2006 15:40,024XX W TOUHY AVE,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2411,24,50,2,08B,1158680,1947709,2006,04/15/2016 08:55:02 AM,42.01225315,-87.69148305,"(42.012253154, -87.691483053)"
667,4674568,HM272460,04-04-2006 23:27,085XX S MUSKEGON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,423,4,7,46,08A,1196633,1848996,2006,04/15/2016 08:55:02 AM,41.74051759,-87.55513187,"(41.740517586, -87.555131867)"
668,4674570,HM273101,04-04-2006 21:00,018XX S KARLOV AVE,0810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1012,10,24,29,06,1149356,1890652,2006,04/15/2016 08:55:02 AM,41.85587057,-87.72727477,"(41.855870568, -87.72727477)"
669,4674571,HM188643,02/18/2006 09:04:12 PM,049XX W MONROE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,1533,15,28,25,18,1143619,1899211,2006,04/15/2016 08:55:02 AM,41.87946675,-87.74811847,"(41.879466753, -87.748118467)"
670,4674572,HM265424,04-01-2006 10:15,056XX S HOYNE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE,FALSE,TRUE,715,7,15,67,04B,1163322,1867297,2006,04/15/2016 08:55:02 AM,41.79149988,-87.67666775,"(41.791499883, -87.676667751)"
671,4674573,HM270237,04-03-2006 22:20,078XX S PAULINA ST,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,611,6,17,71,08B,1166371,1852779,2006,04/15/2016 08:55:02 AM,41.75159614,-87.66590077,"(41.751596135, -87.665900771)"
672,4674574,HM255976,01/27/2006 05:00:00 PM,087XX S STONY ISLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,BANK,FALSE,FALSE,412,4,8,48,10,1188320,1847443,2006,04/15/2016 08:55:02 AM,41.73645825,-87.58563876,"(41.736458248, -87.585638764)"
674,4674575,HM276396,04-07-2006 00:35,057XX W CHICAGO AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,FALSE,FALSE,1511,15,29,25,26,1137577,1904753,2006,04/15/2016 08:55:02 AM,41.89478563,-87.77017054,"(41.89478563, -87.770170538)"
675,4674576,HM188693,02/18/2006 10:18:12 PM,013XX W 18TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1222,12,25,31,16,1167508,1891522,2006,04/15/2016 08:55:02 AM,41.85788702,-87.66062298,"(41.857887015, -87.66062298)"
676,4674577,HM274805,04-06-2006 08:00,013XX W LAKE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1212,12,27,28,26,1167644,1901571,2006,04/15/2016 08:55:02 AM,41.88545935,-87.65983436,"(41.88545935, -87.659834364)"
677,4674578,HM272595,04-05-2006 01:30,078XX S SOUTH SHORE DR,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,421,4,7,43,04A,1197688,1854219,2006,04/15/2016 08:55:02 AM,41.75482364,-87.55109257,"(41.754823635, -87.551092573)"
678,4674579,HM266512,04-01-2006 21:30,063XX S RACINE AVE,0560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,724,7,16,67,08A,1169410,1862677,2006,04/15/2016 08:55:02 AM,41.77869228,-87.654478,"(41.778692282, -87.654478002)"
679,4674581,HM272476,04-04-2006 15:00,111XX S STATE ST,0560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,522,5,34,49,08A,1178229,1831287,2006,04/15/2016 08:55:02 AM,41.69235865,-87.62309675,"(41.692358646, -87.623096746)"
680,4674582,HM276324,04-06-2006 23:26,056XX W LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1512,15,29,25,08B,1138869,1902192,2006,04/15/2016 08:55:02 AM,41.88773456,-87.76548756,"(41.887734556, -87.765487555)"
681,4674583,HM273991,04-05-2006 10:00,108XX S AVENUE H,0560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,432,4,10,52,08A,1202852,1833756,2006,04/15/2016 08:55:02 AM,41.69854131,-87.53286584,"(41.698541312, -87.532865844)"
682,4674585,HM272474,03/23/2006 01:00:00 PM,014XX S CENTRAL PARK AVE,0820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1021,10,24,29,06,1152607,1892849,2006,04/15/2016 08:55:02 AM,41.8618358,-87.71528386,"(41.861835803, -87.715283861)"
683,4674586,HM276345,04-06-2006 23:30,053XX W FERDINAND ST,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1523,15,37,25,08B,1140682,1902634,2006,04/15/2016 08:55:02 AM,41.88891434,-87.75881868,"(41.888914344, -87.758818678)"
684,4674587,HM276634,02/14/2006 12:00:00 AM,109XX S AVENUE H,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,432,4,10,52,14,1202858,1833069,2006,04/15/2016 08:55:02 AM,41.69665597,-87.53286725,"(41.696655972, -87.532867254)"
685,4674588,HM271985,04-03-2006 18:17,109XX S INDIANA AVE,4230,KIDNAPPING,UNLAWFUL RESTRAINT,STREET,FALSE,FALSE,513,5,9,49,26,1179529,1832263,2006,04/15/2016 08:55:02 AM,41.69500742,-87.61830761,"(41.695007415, -87.618307607)"
686,4674589,HM266661,04-02-2006 00:36,068XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,723,7,6,68,08B,1172916,1859614,2006,04/15/2016 08:55:02 AM,41.77021039,-87.64171509,"(41.770210385, -87.641715094)"
687,4674590,HM265753,04-01-2006 13:48,003XX W MARQUETTE RD,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,722,7,6,68,08B,1175053,1860520,2006,04/15/2016 08:55:02 AM,41.77264913,-87.63385476,"(41.772649128, -87.633854756)"
688,4674592,HM275850,04-06-2006 18:05,047XX S WESTERN BLVD,0890,THEFT,FROM BUILDING,GAS STATION,FALSE,FALSE,915,9,12,61,06,1161313,1873363,2006,04/15/2016 08:55:02 AM,41.80818763,-87.68386633,"(41.808187634, -87.683866331)"
689,4674594,HM274280,04-05-2006 20:15,076XX S EXCHANGE AVE,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,421,4,7,43,08B,1195718,1855169,2006,04/15/2016 08:55:02 AM,41.75747943,-87.55828053,"(41.75747943, -87.558280531)"
690,4674595,HM274534,04-06-2006 23:00,121XX S ELIZABETH ST,0820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,524,5,34,53,06,1170195,1824205,2006,04/15/2016 08:55:02 AM,41.67310248,-87.6527153,"(41.673102478, -87.652715303)"
691,4674596,HM265771,04-01-2006 14:15,065XX S WINCHESTER AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,726,7,15,67,26,1164480,1861357,2006,04/15/2016 08:55:02 AM,41.7751754,-87.67258895,"(41.775175404, -87.672588954)"
692,4674597,HM276530,04-07-2006 02:40,053XX S WOLCOTT AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,FALSE,915,9,16,61,04A,1164591,1869311,2006,04/15/2016 08:55:02 AM,41.79699986,-87.67195775,"(41.796999856, -87.67195775)"
693,4674598,HM186432,02/17/2006 02:47:11 PM,011XX S FRANCISCO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1135,11,28,29,18,1157198,1894932,2006,04/15/2016 08:55:02 AM,41.86745984,-87.69837443,"(41.867459843, -87.698374433)"
694,4674599,HM276528,04-05-2006 22:30,058XX W RACE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,TRUE,TRUE,1512,15,29,25,26,1137407,1903029,2006,04/15/2016 08:55:02 AM,41.89005782,-87.77083642,"(41.890057815, -87.770836421)"
695,4674600,HM276133,04-06-2006 20:25,088XX S UNION AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,2223,22,21,71,15,1173188,1846242,2006,04/15/2016 08:55:02 AM,41.73350992,-87.64111242,"(41.733509919, -87.641112419)"
696,4674602,HM275976,04-06-2006 19:30,063XX N TALMAN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,2413,24,50,2,04A,1157511,1941977,2006,04/15/2016 08:55:02 AM,41.99654831,-87.69594138,"(41.996548311, -87.695941381)"
697,4674603,HM269579,04-03-2006 16:40,016XX W SHERWIN AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2423,24,49,1,08B,1164162,1948719,2006,04/15/2016 08:55:02 AM,42.01491005,-87.67128347,"(42.014910051, -87.67128347)"
698,4674604,HM276560,04-07-2006 03:58,013XX W HASTINGS ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,1231,12,2,28,04B,1167705,1893852,2006,04/15/2016 08:55:02 AM,41.8642765,-87.65983278,"(41.864276496, -87.659832782)"
699,4674605,HM266741,04-02-2006 01:20,068XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,723,7,6,68,08B,1172916,1859614,2006,04/15/2016 08:55:02 AM,41.77021039,-87.64171509,"(41.770210385, -87.641715094)"
700,4674606,HM265779,03/29/2006 12:34:00 PM,018XX W MARQUETTE RD,0820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,726,7,15,67,06,1165039,1860245,2006,04/15/2016 08:55:02 AM,41.77211213,-87.67057114,"(41.772112125, -87.670571141)"
701,4674607,HM276382,04-07-2006 00:01,023XX W JACKSON BLVD,0460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1211,12,2,28,08B,1160836,1898642,2006,04/15/2016 08:55:02 AM,41.87756581,-87.68491586,"(41.877565813, -87.684915859)"
702,4674608,HM276646,04-07-2006 00:00,060XX S KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,813,8,13,65,14,1148072,1864162,2006,04/15/2016 08:55:02 AM,41.78320298,-87.73266744,"(41.783202978, -87.732667439)"
703,4674609,HM274442,04-05-2006 20:00,076XX S COLES AVE,0460,BATTERY,SIMPLE,STREET,TRUE,FALSE,421,4,7,43,08B,1196188,1855314,2006,04/15/2016 08:55:02 AM,41.75786569,-87.55655329,"(41.757865688, -87.556553285)"
704,4674611,HM276147,04-06-2006 21:15,115XX S WALLACE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,524,5,34,53,14,1174372,1828491,2006,04/15/2016 08:55:02 AM,41.68477239,-87.6373005,"(41.684772393, -87.637300499)"
705,4674612,HM266749,04-02-2006 01:39,056XX S ABERDEEN ST,0460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,712,7,16,68,08B,1169945,1867396,2006,04/15/2016 08:55:02 AM,41.79163016,-87.65237964,"(41.791630164, -87.652379643)"
706,4674613,HM275571,04-06-2006 11:00,047XX S WINCHESTER AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,915,9,20,61,04A,1164154,1873185,2006,04/15/2016 08:55:02 AM,41.80763979,-87.67345122,"(41.807639794, -87.673451218)"
707,4674614,HM265781,04-01-2006 14:00,068XX S PERRY AVE,0460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,722,7,6,69,08B,1176577,1859656,2006,04/15/2016 08:55:02 AM,41.77024407,-87.62829418,"(41.770244068, -87.628294183)"
708,4674615,HM276414,04-06-2006 22:30,020XX W TAYLOR ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,1224,12,2,28,03,1163120,1895574,2006,04/15/2016 08:55:02 AM,41.86909929,-87.67661581,"(41.869099293, -87.676615809)"
709,4674616,HM275220,04-06-2006 10:00,083XX S MACKINAW AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,424,4,10,46,08B,1199921,1850307,2006,04/15/2016 08:55:02 AM,41.74403284,-87.54304115,"(41.74403284, -87.543041152)"
710,4674617,HM273382,04-03-2006 17:00,093XX S MARQUETTE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,423,4,7,48,26,1195884,1843549,2006,04/15/2016 08:55:02 AM,41.72558911,-87.55805583,"(41.725589111, -87.558055832)"
711,4674619,HM276559,04-04-2006 03:50,007XX W CERMAK RD,0460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1233,12,25,31,08B,1171876,1889655,2006,04/15/2016 08:55:02 AM,41.85266879,-87.64464483,"(41.85266879, -87.644644832)"
712,4674620,HM273547,04-05-2006 15:35,066XX N DAMEN AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GROCERY FOOD STORE,FALSE,FALSE,2412,24,50,2,04B,1161753,1944078,2006,04/15/2016 08:55:02 AM,42.00222581,-87.68027795,"(42.002225812, -87.680277948)"
713,4674621,HM272915,04-05-2006 09:30,011XX W THORNDALE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2433,24,48,77,08A,1167645,1939685,2006,04/15/2016 08:55:02 AM,41.99004597,-87.65872931,"(41.99004597, -87.658729305)"
